id	page_id
110	155961
110	55940397
110	35528480
110	1946347
110	9133008
110	51667103
110	9058630
110	19770540
110	52935795
110	13790041
110	20594810
110	19356748
110	1916444
110	48483266
110	17805223
110	43255083
110	52946818
110	40679614
110	37031747
110	18962147
110	1765057
110	48635968
110	33093589
110	12785514
110	1392296
110	30242372
110	9821563
110	47763
110	12821967
110	16253843
110	18998720
110	49555811
110	19258753
110	56391106
110	51067357
110	33814239
110	4835156
110	33834771
110	18597983
110	23624536
110	20892950
110	17681751
110	152772
110	46691572
110	27382732
110	57800775
110	14130266
110	13213621
110	46876683
110	45542749
110	32236
110	5188355
110	45404713
110	5869611
110	31600816
110	2964233
110	18948279
110	6909686
110	27107782
110	41447629
110	41445847
110	26849154
110	28946931
110	41793940
110	9637136
110	53830256
110	19334164
110	40906426
110	18589212
110	521801
110	59632468
110	194031
110	3797013
110	20184277
110	5012268
110	27850086
110	604896
110	2260020
110	5733218
110	29843899
110	2802690
110	11291216
110	53961848
110	19599973
110	46184078
110	23631222
110	210555
110	47421364
110	3784614
110	23127931
110	2649947
110	47388915
110	32392938
110	5452870
110	2704720
110	5339114
110	23000071
110	24620684
110	2996055
110	6014283
110	99404
110	28739185
110	36699135
110	58025675
110	19508616
110	12807015
110	26665102
110	5151034
110	18825497
110	1228320
110	2903033
110	26202974
110	26279144
110	24457667
110	27358255
110	24338083
110	32997243
110	24684259
110	81761
110	22434156
110	28178216
110	24537627
110	38602468
110	762691
110	8434827
110	19975307
110	17469722
110	1956416
110	28687782
110	22621334
110	26561512
110	567024
110	2019941
110	25087021
110	5603202
110	32464938
110	42863492
110	7377917
110	33307786
110	20842053
110	26386660
110	31015662
110	1866599
110	2859571
110	28966352
110	40389943
110	32484563
110	15566656
110	41228673
110	1903368
110	3259463
110	30896727
110	40029672
110	5163454
110	12626087
110	8313625
110	56858595
110	1566726
110	34288229
110	7191759
110	1715797
110	12846514
110	24082675
110	24133903
110	2570207
110	6871713
110	33046130
110	2202520
110	14641289
110	47880216
110	10932676
110	6017625
110	12637359
110	163806
110	24457366
110	23117743
110	34601448
110	21730962
110	370528
110	57925864
110	26623596
110	23400395
110	1520238
110	174818
110	2170017
110	794226
110	12812073
110	4159463
110	20128084
110	31666505
110	14034429
110	43316912
110	1185766
110	39610421
110	9239718
110	22807593
110	42845661
110	26127533
110	23210252
110	38257
110	863704
110	936085
110	31837656
110	20404865
110	867518
110	4109488
110	171629
110	28000175
110	55310506
110	18387734
110	177515
110	9185833
110	7080665
110	24207238
110	13200243
110	2351567
110	12190140
110	15377005
110	51320014
110	47722746
110	27593496
110	70157
110	4623697
110	6504692
110	26158226
110	19790698
110	11958464
110	47757903
110	522723
110	53417080
110	25406027
110	20589204
110	16105186
110	449952
110	33275078
110	53431942
110	19146770
110	7240939
110	42527118
110	27290938
110	43204134
110	1611987
110	3444688
110	55940145
110	184729
110	15991198
110	29080477
110	55645318
110	55606178
110	32854563
110	10456882
110	24014829
110	28388596
110	3022
110	10031054
110	42004809
110	54347965
110	17344326
110	5638
110	2712280
110	8149492
110	51089813
110	9534775
110	13095207
110	48326624
110	12921691
110	31199101
110	43477259
110	23979425
110	16006394
110	6670
110	17977641
110	9238407
110	34035632
110	10048
110	2941083
110	177694
110	38253899
110	3758918
110	21185721
110	10826830
110	1648542
110	18037400
110	48689707
110	15478607
110	37531339
110	37184979
110	48566230
110	27363558
110	5892850
110	285150
110	11031681
110	20012543
110	47572036
110	5074933
110	26895996
110	31725936
110	8102960
110	37904380
110	25387069
110	36030827
110	39130205
110	1331549
110	9550347
110	9427299
110	299368
110	10773590
110	6077129
110	12015467
110	47800243
110	197767
110	51314358
110	38412763
110	9375891
110	49914720
110	23412164
110	5997339
110	15434105
110	18333663
110	211285
110	42754545
110	18092744
110	23567924
110	1862467
110	53961424
110	2732241
110	14732686
110	14553538
110	57402253
110	34340717
110	12075090
110	12085294
110	48283057
110	22388400
110	8146984
110	219736
110	43504231
110	53122475
110	42477554
110	59718177
110	38363968
110	55321521
110	5362537
110	897118
110	1454584
110	35486867
110	8856894
110	6104177
110	19812974
110	7635170
110	17620545
110	55675957
110	29592212
110	8870938
110	13416379
110	16940886
110	22939829
110	60763545
110	1618284
110	420881
110	10336137
110	6314549
110	2669049
110	14517800
110	54269557
110	301500
110	21687926
110	12812919
110	40324395
110	27168695
110	3344278
110	19783293
110	5820407
110	6423135
110	52344552
110	13297922
110	7413932
110	31332404
110	29636483
110	1710713
110	905748
110	4514759
110	56431845
110	5010088
110	46295934
110	10201355
110	25102062
110	772868
110	13868504
110	59013230
110	3639771
110	49165880
110	11051720
110	5229258
110	26529282
110	1799584
110	25209089
110	13605847
110	17440610
110	4694710
110	1053016
110	17667184
110	1320289
110	8772915
111	14130192
111	33637428
111	1810614
111	46494061
111	30631120
111	35296365
111	16977000
111	39425949
111	29864197
111	53923737
111	15221455
111	355849
111	18044404
111	637623
111	20381835
111	113664
111	6134964
111	53482851
111	56902547
111	7193131
111	33637422
111	177765
111	370432
111	33548970
111	53716092
111	48990
111	13901213
111	2811532
111	44409804
111	14520306
111	39096606
111	11932504
111	38961363
111	14546141
111	14507404
111	38846583
111	42212196
111	2345894
111	29174
111	39316582
111	34352177
111	17131984
111	56356559
111	10298895
111	44001532
111	1943640
111	3875331
111	33421387
111	43528286
111	420088
111	50785141
111	35287503
111	1271730
111	37750119
111	40848543
111	47664661
111	3674777
111	26411796
111	38762727
111	60163117
111	17320308
111	60562
111	38776986
111	29930118
111	53734674
111	13059113
111	47041618
111	46629811
111	348111
111	1805135
111	3059193
111	38847538
111	2017420
111	40973509
111	27372
111	832188
111	12883
111	516653
111	41131721
111	43713996
111	41207422
111	46466082
111	53852190
111	43371075
111	5046965
111	1182927
111	537539
111	2379996
111	243665
111	53394750
111	354800
111	6059204
111	58816254
111	33544825
111	195113
111	15430
111	648470
111	37394655
111	40315135
111	23299088
111	47692714
111	47690735
111	5579562
111	301892
111	3107582
111	52926684
111	35297168
111	1655005
111	31141534
111	39426115
111	45863353
111	60048201
111	994228
111	2539563
111	30402038
111	1265105
111	53957980
111	42044653
111	13394
111	28733327
111	33744845
111	35304479
111	32105383
111	14572708
111	16746608
111	18167864
111	5704308
111	3605068
111	897777
111	21554936
111	33621390
111	3336514
111	4933873
111	243413
111	21444953
111	42613327
111	53735157
111	45683416
111	10881698
111	31593981
111	14130082
111	39418997
111	32608553
111	1417282
111	93088
111	24099545
111	64959
111	29152229
111	38987149
111	11595783
111	2622137
111	38983622
111	42311327
111	19283913
111	37773622
111	38227516
111	46952430
111	47319414
111	22606368
111	30691539
111	21704078
111	38983196
111	59129725
111	20630149
111	41104727
111	49113863
111	432232
111	42431493
111	60761008
111	4378079
111	14551492
111	25325879
111	8645415
111	14146831
111	6137171
111	2430477
111	8922110
111	38690652
111	4205978
111	8078743
111	38960072
111	8127366
111	2010174
111	52337803
111	47940566
111	22554017
111	30864687
111	25161464
111	42165323
111	2157213
111	58468580
111	59518311
111	59799218
111	2301052
111	14005508
111	42991363
111	49392
111	22040632
111	399735
111	46496318
111	4379995
111	20387645
111	46505305
111	5755439
111	1411925
111	457426
111	60014942
111	1796274
111	52127064
111	31938155
111	51335
111	4415748
111	33317045
111	33241998
111	42044690
111	18664006
111	34889609
111	29070672
111	55771
111	647199
111	17171020
111	23525248
111	60214210
111	34564244
111	38978504
111	38407433
111	14618220
111	47715473
111	28970603
111	17024928
111	7989588
111	9657023
111	568249
111	14544347
111	46607562
111	38006378
111	33541929
111	52098442
111	14207810
111	16084576
111	437868
111	1489819
111	3079085
111	42586013
111	69415
111	17070211
111	39661578
111	33477111
111	28345527
111	31133634
111	60620543
111	25096790
111	6488533
111	36835395
111	599054
111	3523938
111	57272974
111	34781830
111	42363093
111	41591912
111	9677389
111	16179334
111	49551147
111	37488066
111	59974700
111	4201184
111	8377605
111	2504255
111	1458404
111	1860870
111	4047930
111	911519
111	32022
111	9754320
111	3531662
111	49041372
111	373930
111	23480361
111	35296633
111	4735888
111	60081698
111	50036538
111	12686500
111	16090142
111	19122
111	10916458
111	9819863
111	8976498
111	47849771
111	1139167
111	54000872
111	201503
111	14433622
111	8848402
111	24979702
111	23400830
111	2363629
111	827571
111	48952036
111	33158297
111	43101712
111	2381951
111	3229028
111	53716502
111	8020189
111	9279626
111	16966680
111	10689755
111	38227525
111	54161961
111	12161
111	92903
111	15037
111	2435914
111	5797669
111	3273476
111	16084558
111	2469201
111	37525655
111	251534
111	2035730
111	42328712
111	18913269
111	7380442
111	2634705
111	46313
111	261460
111	1103799
111	53947901
111	22598811
111	30963839
111	35462978
111	16972944
111	57494480
111	361975
111	355587
111	48617162
111	38076
111	2178164
111	15942130
111	4791653
111	29477857
111	2708473
111	354224
111	29588549
111	3608055
111	31156625
111	3940135
111	39651650
111	52518034
111	1075686
111	10215413
111	17203974
111	8960848
111	48463907
111	50047095
111	60783963
111	2333864
111	786944
111	2690691
111	4599312
111	42690935
111	27626183
111	29759115
111	34572546
111	170584
111	36965839
111	2844695
111	45802
111	58003134
111	60777966
111	30275465
111	60794390
111	4308449
111	18178
111	33631608
111	43103489
111	2971986
111	18135
111	15942718
111	47789
111	42961105
111	597792
111	15956768
111	51091625
111	677829
111	31615812
111	1940754
111	47289299
111	32073930
111	3426520
111	11414527
111	512045
111	2726378
111	32028
111	1618048
111	20276834
111	20299676
111	3697603
111	23573352
111	52465506
111	232450
111	42254337
111	47687303
111	23454817
111	16939254
111	1270
111	438566
111	56463048
111	8282159
111	39071263
111	33888614
111	1242998
111	30557034
111	8748864
111	15339320
111	33185435
111	58098999
111	10103300
111	31893088
111	51170038
111	38237780
111	105039
111	32783787
111	35590381
111	59429212
111	334763
111	10717803
111	16974018
111	38675598
111	31277
111	16717345
111	28259654
111	49090433
111	38271803
111	1803497
111	24352014
111	53257124
111	56547554
111	50710219
111	19023327
111	59412680
111	14509491
111	42039927
111	52077772
111	42396384
111	39685204
111	8496852
111	29842429
111	40809028
111	8497211
111	52271
111	1582335
111	1271927
111	20072706
111	31235956
111	10321315
111	2438834
111	40845811
111	56065234
111	9005208
111	16063653
111	47767290
111	1913415
111	32873274
111	33493823
111	3247678
111	33003250
111	14556668
111	18026738
111	1178286
111	48326168
111	35668691
111	496695
111	57327989
111	8500280
111	39698686
111	18669
111	10295386
111	1563476
111	8921769
111	71617
111	2103443
111	27512219
111	11058685
111	18429324
111	58260830
111	2877478
111	267394
111	21247535
111	60681632
111	44256719
111	26919886
111	56238882
111	34733384
111	35742489
111	8035
111	656951
111	8071055
111	42628556
111	36593329
111	21515767
111	5784253
111	16990537
111	40883562
111	51902843
111	59023155
111	93816
111	30862657
111	774449
111	20962627
111	29854878
111	2907556
111	543242
111	28434366
111	48673338
111	31427871
111	10101151
111	11902704
111	18202034
111	1885001
111	29872326
111	36924117
111	48306619
111	59094050
111	28359484
111	2582128
111	8685505
111	30786727
111	5266241
111	41338940
111	20623119
111	31172365
111	24125442
111	54603542
111	51124032
111	56571686
111	5441736
111	2023648
111	15727147
111	55724496
111	1181844
111	42517549
111	36688334
111	3241518
111	8074570
111	60401639
111	6250226
111	125907
111	60040890
111	4638069
111	55931201
111	35596263
111	22131868
111	2149045
111	22818988
111	192617
111	41787536
111	44588348
111	43201255
111	49312554
111	56601976
111	2162835
111	3188121
111	45576854
111	9753332
111	51463428
111	41162624
111	52962915
111	17319715
111	16972675
111	54851429
111	2474406
111	12255063
111	14169856
111	57233087
111	4682892
111	42673705
111	276820
111	2777609
111	40779924
111	42604171
111	266956
111	10438077
111	67519
111	42261045
111	5588
111	37933901
111	5205994
111	16961745
111	44457149
111	57011
111	28141903
111	21127927
111	16084500
111	16973246
111	60206820
111	385745
111	2685746
111	2235747
111	362148
111	2002497
111	11244891
111	850705
111	29418665
111	174607
111	2635051
111	34118681
111	26418867
111	43470214
111	6595169
111	3096928
111	850579
111	18717981
111	46530322
111	50524551
111	29886957
111	28019502
111	30170774
111	56586830
111	23813280
111	123427
111	31136281
111	50914608
111	322383
111	11185
111	42516466
111	1502499
111	27165
111	21494848
111	1262528
111	56839645
111	36744423
111	58455548
111	35234838
111	33121168
111	5152675
111	28320529
111	1012023
111	18272624
111	2222376
111	18669753
111	55697602
111	6997
111	38399410
111	31186303
111	3452443
111	54326770
111	4734206
111	31153018
111	25680702
111	59238166
111	46890884
111	20385214
111	50753821
111	2076047
111	39107086
111	17673431
111	851574
111	24188259
111	45633
111	30283592
111	42602780
111	35208269
111	35324972
111	40860039
111	12594
111	31525596
111	58501753
111	32100260
111	4637216
111	35233227
111	60698570
111	39592916
111	57017915
111	10113
111	852274
111	191457
111	31152115
111	1137466
111	56522
111	20591335
111	48852
111	9529519
111	10080971
111	14698111
111	1316684
111	16959725
111	16734342
111	9127560
111	38647790
111	718020
111	34788213
111	25282340
111	23085069
111	36948008
111	55796083
111	3176527
111	17669599
111	7007814
111	42318857
111	464429
111	38802668
111	57026637
111	30777141
111	14554208
111	33045941
111	39643910
111	851214
111	33689623
111	41955748
111	18550033
111	19287564
111	46876452
111	59416460
111	26884442
111	59143448
111	36387505
111	3349493
111	1722782
111	5849
111	33130816
111	16084512
111	5389229
111	5332448
111	34007488
111	63092
111	18776573
111	52540162
111	34817083
111	25505760
111	51196952
111	8889074
111	32947672
111	20392665
111	37872385
111	55498926
111	50757692
111	47826592
111	37509351
111	42743646
111	17159638
111	18542672
111	7278231
111	11634486
111	35303201
111	58450383
111	2392458
111	46390775
111	46665991
111	6970497
111	31642820
111	34975969
111	28652
111	2275708
111	45692812
111	17872928
111	1099357
111	34629197
111	13676354
111	11098737
111	31595608
111	39756834
111	41918364
111	33395549
111	51038683
111	14551660
111	46433479
111	39759997
111	13033446
111	46399189
111	14554121
111	45550317
111	56966011
111	44457163
111	60837946
111	31682629
111	27712347
111	2192894
111	30871288
111	46639355
111	47696440
111	42711785
111	50066208
111	24849606
111	209424
111	26849468
111	17178373
111	45241516
111	50188765
111	35463601
111	36043228
111	6603869
111	37470681
111	28310828
111	48528803
111	37789537
111	25689080
111	60058134
111	57814962
111	3059114
111	38639249
111	42695730
111	26754165
111	47704796
111	20300768
111	24755736
111	1358764
111	40624374
111	49230853
111	59829963
111	54616634
111	19254435
111	573937
111	1906005
111	16270141
111	57804512
111	56003883
111	30111649
111	9928314
111	29928758
111	54889544
111	1568485
111	12812823
111	55328053
111	19595245
111	33621565
111	19719668
111	45617876
111	13428
111	40505866
111	147767
111	33421451
111	3087084
111	33096882
111	14193110
111	34145403
111	3311755
111	457180
111	49686904
111	55589029
111	20037658
111	1032780
111	46610608
111	52311270
111	16931872
111	16013178
111	1472607
111	18092819
111	19149610
111	27553159
111	22949700
111	5934062
111	19023511
111	13992896
111	31572272
111	33126028
111	356785
111	36024828
111	51795848
111	735201
111	77182
111	15727138
111	46822398
111	38646980
111	17626
111	25876044
111	38862149
111	42056023
111	18524
111	463734
111	53686204
111	57786500
111	21297
111	52880673
111	15632220
111	23569528
111	43069481
111	39662613
111	42199068
111	3076580
111	13028404
111	11151763
111	18103228
111	168717
111	19389176
111	1342299
111	13819920
111	9004984
111	28178839
111	52239190
111	56666893
111	305257
111	46894997
111	35988632
111	3328588
111	22269715
111	1302484
111	33169296
111	28486734
111	3258605
111	29529070
111	28259700
111	9091287
111	1108449
111	26316
111	38779307
111	735854
111	320492
111	297970
111	8924388
111	638066
111	8143628
111	58454719
111	6047029
111	39698179
111	1904148
111	35596710
111	34865521
111	1283800
111	53030147
111	14126466
111	55408815
111	31885991
111	40955958
111	296001
111	8717440
111	33466797
111	14946657
111	39695369
111	58119128
111	33617641
111	3434750
111	1015425
111	14130977
111	34323342
111	10546226
111	36510366
111	37034563
111	2728203
111	36374756
111	46476769
111	59412498
111	44547820
111	34682580
111	55164470
111	36366511
111	48128553
111	24110348
111	24457106
111	33381607
111	53487
111	226109
111	43240261
111	28688759
111	31648439
111	35343003
111	21424092
111	14711561
111	53424429
111	1954827
111	33026689
111	33370917
111	60514143
111	9620
111	402027
111	51218918
111	10867010
111	54880779
111	39227541
111	21253499
111	19918654
111	4639874
111	4322218
111	19337279
111	5329067
111	8751001
111	28941387
111	20409917
111	3134372
111	47625323
111	34692334
111	1874375
111	1255834
111	18271849
111	10940
111	39592025
111	22679217
111	1096607
111	31528719
111	1459946
111	55573734
111	30249820
111	39532079
111	56931427
111	25479804
111	52506620
111	817527
111	24686637
111	60641762
112	12784093
112	4767478
112	47778094
112	40879666
112	3496224
112	11705
112	851046
112	45311268
112	16345
112	7576653
112	28811834
112	58005394
112	5982308
112	12926690
112	28181764
112	2788882
112	36548286
112	2350364
112	3717953
112	12926569
112	2056554
112	11322834
112	1384252
112	54880942
112	31570735
112	2412397
112	35542607
112	7126331
112	11303456
112	26987199
112	34655981
112	38878525
112	50658357
112	21554680
112	59594087
112	169572
112	54015636
112	49079631
112	38571853
112	60462100
112	33232705
112	6719591
112	18761636
112	2269111
112	39351536
112	171620
112	5313557
112	31149766
112	22384153
112	21423361
112	23700712
112	34612880
112	4969
112	22384015
112	9326785
112	3662017
112	4933411
112	55076218
112	3664691
112	59865327
112	1428218
112	22848265
112	19511423
112	1577963
112	32650426
112	2366237
112	36984003
112	1084997
112	46215756
112	1690132
112	12706200
112	51803551
112	25649857
112	9767317
112	26962051
112	79599
112	46177304
112	14998929
112	11307669
112	55287934
112	21700678
112	2165956
112	52864013
112	40206297
112	45702226
112	33638027
112	6760832
112	3248667
112	4270826
112	56799825
112	12926429
112	872439
112	55475089
112	1331364
112	44974975
112	27570473
112	7682178
112	52839439
112	7706917
112	5943705
112	8843176
112	7225495
112	26264
112	1599692
112	46205263
112	14434899
112	42773116
112	1779435
112	48897001
112	48401919
112	362736
112	12061115
112	37698536
112	24200593
112	3994807
112	5704545
112	2569506
112	37960930
112	8024985
112	49659423
112	58925116
112	980793
112	26458706
112	51627297
112	24427106
112	19159869
112	57124333
112	418570
112	11901009
112	4616206
112	50550743
112	23996606
112	7032978
112	56268942
112	34024334
112	381613
112	34014634
112	15122697
112	2256524
112	1693754
112	15323276
112	19399449
112	51991006
112	49084781
112	33537169
112	4221339
112	50224366
112	15538077
112	3252726
112	380983
112	1968219
112	955565
112	533013
112	3694562
112	610508
112	10950094
112	2221508
112	11475981
112	34932063
112	49204248
112	42566108
112	723546
112	3736740
112	34049646
112	2427766
112	4535297
112	1247
112	30357629
112	420747
112	51805248
112	50599426
112	3477798
112	30889475
112	16600558
112	38212733
112	48128127
112	45040269
112	4890325
112	923395
112	4202657
112	999415
112	30124776
112	53410501
112	8734370
112	55457904
112	11901483
112	31081625
112	6802633
112	2225664
112	36882
112	2980508
112	730179
112	16055120
112	20487836
112	904665
112	1569710
112	1998361
112	875310
112	4221242
112	53398704
112	20661649
112	33569683
112	58021383
112	32244128
112	48871297
112	6790453
112	21542882
112	34581258
112	30407281
112	3021000
112	57193752
112	577710
112	474131
112	45458714
112	41577273
112	55599194
112	5221524
112	21408401
112	44205124
112	1258101
112	34073520
112	40514144
112	1373043
112	41686539
112	4913204
112	4892549
112	22593050
112	2385757
112	2470688
112	11532584
112	57983432
112	5837194
112	1904112
112	11954508
112	144768
112	34706316
112	6710090
112	19271561
112	6932645
112	58003505
112	21677716
112	6826619
112	1048151
112	13722685
112	58003704
112	45616884
112	42960325
112	3870161
112	46487741
112	89751
112	4969226
112	5923785
112	48076712
112	21050252
112	19936119
112	8774655
112	11901214
112	11901271
112	57979617
112	5614186
112	53844822
112	43204620
112	20052234
112	10387179
112	29552710
112	36105091
112	15702769
112	543262
112	24441919
112	4971365
112	55470627
112	8283343
112	38457012
112	1451286
112	3081764
112	28345482
112	11900361
112	58017897
112	1020528
112	8540004
112	494174
112	21957616
112	46782889
112	56997179
112	24279039
112	57104239
112	48871705
112	8731
112	4968540
112	2122968
112	16186561
112	57170589
112	11900617
112	1818629
112	5352681
112	30130201
112	13200408
112	18227918
112	48329437
112	33627811
112	330859
112	169574
112	58022570
112	4133815
112	5576714
112	51378194
112	938517
112	57062743
112	2419852
112	11901430
112	2172293
112	1715912
112	1566044
112	49226002
112	2570664
112	10087863
112	57972425
112	14519877
112	38793478
112	897456
112	58017430
112	5223857
112	22026538
112	2016447
112	2993794
112	2384246
112	28246928
112	51680045
112	28376978
112	53951941
112	511686
112	19401819
112	32835092
112	33004147
112	57670594
112	4894515
112	3797040
112	58000967
112	1619074
112	1590509
112	1152345
112	4736509
112	17150118
112	13707489
112	11327715
112	12014262
112	36407595
112	37708031
112	16445292
112	11869547
112	13681817
112	59265959
112	58161513
112	6876620
112	36692573
112	57542554
112	364646
112	58017978
112	432249
112	13612929
112	447881
112	350841
112	2472151
112	4974593
112	165043
112	11124319
112	11917609
112	30094237
112	36325861
112	57075793
112	23821402
112	9078290
112	55923176
112	45020749
112	2885811
112	8811942
112	6760347
112	5972986
112	7771555
112	34276120
112	38532486
112	1757873
112	56820866
112	25502379
112	23713986
112	1871297
112	7340793
112	7471699
112	981993
112	907761
112	1368602
112	58021142
112	37409746
112	38944751
112	1722041
112	47939927
112	2814961
112	12513114
112	177856
112	7118884
112	57264235
112	43675201
112	3243661
112	51414977
112	60375990
112	30359128
112	39493951
112	25965538
112	3139215
112	11390973
112	16373233
112	58016689
112	4767941
112	33432915
112	1330338
112	18929232
112	4661984
112	998586
112	58022918
112	8302500
112	16109442
112	12321451
112	58000847
112	58011209
112	37807330
112	192152
112	5239924
112	50884101
112	1381132
112	4519605
112	58022708
112	352367
112	35737357
112	3812712
112	645527
112	3070602
112	48886290
112	2317925
112	58011294
112	38948809
112	146861
112	34702811
112	8615768
112	47723912
112	393496
112	47746473
112	1482521
112	19120646
112	15613840
112	49077429
112	41826848
112	445843
112	45029985
112	5934924
112	49062457
112	972215
112	3728382
112	2294990
112	19353741
112	12099434
112	56676390
112	43855
112	16307749
112	36112341
112	52452101
112	2879117
112	57190763
112	2016624
112	52257410
112	50651406
112	50493739
112	38184545
112	849708
112	39614130
112	1790532
112	44886087
112	460446
112	458216
112	699158
112	29102550
112	1383670
112	1794680
112	3517905
112	524579
112	50114834
112	14473615
112	5190517
112	59827379
112	25608051
112	56973000
112	20624963
112	5109064
112	1366137
112	169577
112	16349997
112	30889575
112	23580933
112	1077388
112	37496160
112	50081120
112	26932357
112	17635448
112	868815
112	19945627
112	24939840
112	14631701
112	7327334
112	1961777
112	25305160
112	1926657
112	14067980
112	12605821
112	17032054
112	2412312
112	8316422
112	18019984
112	2576658
112	9598626
112	14140352
112	43536768
112	3091680
112	54774399
112	19093254
112	24056911
112	767586
112	54033346
112	3033427
112	3020703
112	8958830
112	37021189
112	51627534
112	17756772
112	2004017
112	57089517
112	43147887
112	40089943
112	43823
112	47257156
112	6304971
112	333384
112	14626
112	7028277
112	4470500
112	40182344
112	1002923
112	309667
112	3328560
112	25442777
112	17804062
112	20117070
112	13501844
112	12751750
112	3610355
112	30428567
112	54294171
112	6213774
112	5796241
112	44190718
112	57705513
112	35086439
112	30240419
112	47574563
112	1559426
112	33230
112	475673
112	20237249
112	26876391
112	28916299
112	46514629
112	7528547
112	18317465
112	7458821
112	6179297
112	2470985
112	3618785
112	30762836
112	35565696
112	47338915
112	12926829
112	30313654
112	1505087
112	32070216
112	899018
112	337250
112	153147
112	31356073
112	2249174
112	1827491
112	43816659
112	21906179
112	28841154
112	27334285
112	841984
112	58021238
112	22619119
112	9930419
112	49618946
112	4854777
112	32088045
112	35723203
112	24035816
112	41433010
112	58208656
112	17791886
112	2019505
112	2050706
112	2031380
112	4428840
112	2389071
112	25093066
112	1792768
112	2617325
112	5045999
112	1215762
112	5665659
112	51995140
112	6924145
112	2291467
112	12032715
112	15558445
112	6576256
112	1703920
112	591526
112	40640867
112	21910307
112	1806895
112	49019611
112	30146626
112	14795971
112	21292931
112	1640791
112	518021
112	39018982
112	1046823
112	25777772
112	4303168
112	1668613
112	645795
112	41159353
112	2713208
112	47616823
112	57713117
112	37717246
112	59419446
112	1989374
112	644517
112	34768842
112	163016
112	414384
112	7585666
112	30065405
112	5015129
112	54855558
112	20537873
112	9104771
112	3459519
112	663389
112	2787032
112	31768464
112	32789896
112	2407363
112	26065974
112	42095271
112	17658376
112	45446874
112	16081254
112	2399986
112	3018986
112	12043093
112	11920290
112	50699130
112	7860812
112	6720637
112	17121737
112	7425929
112	41155250
112	595323
112	50488965
112	26369816
112	24448884
112	37041368
112	9962295
112	6349630
112	11191067
112	8314141
112	6817370
112	11530
112	1020922
112	3175851
112	42712887
112	2034395
112	53824393
112	38161265
112	24146615
112	1668783
112	46507153
112	1063384
112	47092076
112	12888912
112	5457821
112	25493
112	571998
112	45434076
112	37688340
112	2158314
112	4746188
112	41452456
112	4152192
112	29576164
112	162503
112	59407879
112	11714089
112	1274782
112	20868742
112	3563004
112	38418419
112	50694094
112	25798673
112	22218010
112	8567339
112	54099311
112	6792948
112	16258088
112	2957573
112	170146
112	52241892
112	555539
112	10086456
112	43523334
112	49054801
112	30486724
112	3070259
112	16307623
112	54060932
112	6072028
112	50966669
112	11696541
112	23286145
112	57735431
112	167091
112	28051348
112	38117522
112	34234752
112	39926599
112	21386922
112	55062264
112	1274201
112	6141816
112	2290176
112	53653081
112	18829817
112	31604321
112	213266
112	13398383
112	3755545
112	41913909
112	59742848
112	2338364
112	2556976
112	13441236
112	49342301
112	973669
112	28531597
112	35628648
112	44051842
112	44891402
112	25070940
112	12671538
112	299475
112	16059404
112	30356354
112	8454469
112	57980034
112	24442262
112	15513959
112	53339210
112	13587932
112	36491228
112	396423
112	37911162
112	540784
112	13812650
112	30429397
112	34411097
112	2304582
112	1372169
112	42758613
112	10581613
112	8565341
112	49064295
112	1659870
112	33928323
112	47677203
112	25106425
112	66206
112	6149297
112	40941903
112	1792723
112	43597617
112	21514352
112	14948038
112	5275263
112	34448923
112	27120997
112	304429
112	496675
112	18253452
112	14658331
112	59135772
112	3227115
112	56228713
112	13843383
112	30703346
112	51429395
112	8842748
112	51196466
112	56365625
112	33441257
112	9934308
112	5771016
112	41715110
112	10832776
112	3429956
112	59853991
112	19404498
112	34360862
112	34248025
112	24593570
112	21435890
112	41057720
112	38857429
112	37704970
112	36226936
112	35851141
112	40000860
112	2848300
112	2196642
112	3640961
112	9197581
112	39807783
112	59345686
112	11395638
112	26333456
112	36818901
112	5104457
112	1370900
112	1366258
112	34820907
112	4913974
112	33753185
112	49481243
112	37127984
112	6495314
112	26138542
112	41722234
112	17722841
112	38774
112	55886712
112	14007592
112	26327753
112	24739677
112	56081084
112	6186238
112	53191963
112	11071781
112	17913949
112	6237038
112	35710028
112	42214277
112	2868847
112	1759432
112	2734504
112	920463
112	47249439
112	7972169
112	67757
112	41625445
112	37482223
112	55836531
112	4238663
112	39673524
112	12926242
112	2251714
112	11812739
112	34070240
112	11536496
112	41862195
112	57868865
112	9364295
112	9044251
112	50713751
112	2610453
112	1085548
112	26540288
112	37293331
112	1241020
112	24416626
112	10829875
112	1081442
112	16304886
112	2592192
112	6248488
112	2049389
112	29991991
112	9565383
112	34685808
112	47812531
112	19302047
112	17521275
112	183063
112	23388142
112	56006828
112	1966544
112	34295074
112	59361
112	3095258
112	1329655
112	7706163
112	571203
112	8181605
112	12564092
112	34548051
112	27917160
112	2390574
112	48159523
112	30276854
112	3899773
112	23408933
112	6941216
112	811422
112	37856131
112	34901691
112	54181536
112	1241356
112	57149037
112	1530405
112	364073
112	54330319
112	29955601
112	933117
112	3049032
112	13402166
112	3720912
112	2775885
112	49026316
112	4748529
112	59120620
112	36251644
112	21641872
112	24514259
112	25895815
112	23400649
112	30841643
112	22089710
112	14582738
112	27641
112	370885
112	60290576
112	30229051
112	57247078
112	57367600
112	13973412
112	25731577
112	43181176
112	22866994
112	48913677
112	54632052
112	10072086
112	20740922
112	11380180
112	22488167
112	23821548
112	19100410
112	1267413
112	650755
112	1380559
